1.453904662771591250e+00;6.101934912762589924e+00;0.000000000000000000e+00
1.499746399092039439e+00;4.839172852225157584e+00;0.000000000000000000e+00
2.503501183484048820e+00;3.044655767961730763e+00;0.000000000000000000e+00
-1.690884755286636842e-01;3.957306552939554578e+00;0.000000000000000000e+00
9.362171133059374872e-01;4.727441970656692583e+00;0.000000000000000000e+00
1.420757537292097750e-01;4.192670267723112687e+00;0.000000000000000000e+00
-4.707169866896746768e+00;-1.459082530231335051e+00;1.000000000000000000e+00
1.695029651317016217e+00;3.307519283702214263e+00;0.000000000000000000e+00
-8.972823116577322011e-03;5.062294898202909899e+00;0.000000000000000000e+00
-3.547109610605072572e-01;4.401519644767996731e+00;0.000000000000000000e+00
-4.259346182301052330e+00;4.926206011961034581e-01;1.000000000000000000e+00
-4.200532937298071978e+00;7.000808913615672591e-01;1.000000000000000000e+00
2.502106406566099395e+00;4.399672719589007741e+00;0.000000000000000000e+00
-4.935240015338584918e+00;-1.527558146687833629e+00;1.000000000000000000e+00
1.065991693668369322e+00;3.758279037761204755e+00;0.000000000000000000e+00
-7.827088434958939800e-03;3.449963252250046075e+00;0.000000000000000000e+00
-4.871865899054978577e+00;7.029665792218754428e-01;1.000000000000000000e+00
4.193084098073099897e-01;3.574362072673852531e+00;0.000000000000000000e+00
-4.503489914833296304e+00;3.676824756062520017e-01;1.000000000000000000e+00
-3.330386271256404740e+00;7.028014300615714749e-01;1.000000000000000000e+00
1.897276093699038935e+00;5.872529516015044138e+00;0.000000000000000000e+00
1.861791458548691214e+00;2.302066923419982203e+00;0.000000000000000000e+00
2.124145551426501743e+00;5.282347107680987364e+00;0.000000000000000000e+00
1.641203017654338403e+00;4.002443089175171664e+00;0.000000000000000000e+00
-4.907338702139625752e+00;1.816087184011697109e-01;1.000000000000000000e+00
1.168903754253990845e+00;3.098761178425571305e+00;0.000000000000000000e+00
5.596187126429263969e-02;4.540251686475295756e+00;0.000000000000000000e+00
-5.402807141637246069e+00;2.761675370435898724e-01;1.000000000000000000e+00
-6.073273943437380584e-01;4.809631904632268196e+00;0.000000000000000000e+00
-4.612795277126714666e+00;-3.237181598372936842e-01;1.000000000000000000e+00
2.029141493378003425e+00;5.015754293316245338e+00;0.000000000000000000e+00
-4.693034214294026896e+00;9.370869834022101108e-02;1.000000000000000000e+00
-2.193415541930561652e+00;1.411610439924536164e+00;1.000000000000000000e+00
-3.798054511491657514e-01;5.554619360106903159e+00;0.000000000000000000e+00
-4.977819914964503489e+00;2.892976331046949179e-01;1.000000000000000000e+00
-4.598103236871261323e+00;9.412097621927101310e-01;1.000000000000000000e+00
1.659121332087227785e+00;4.412043159087930100e+00;0.000000000000000000e+00
7.385698489771101993e-01;3.808197473093108965e+00;0.000000000000000000e+00
-4.277142820441737214e+00;-3.106356753806996940e-01;1.000000000000000000e+00
-3.736124263087970299e+00;-5.661569394942036482e-01;1.000000000000000000e+00
