-9.448254296404745567e-02;5.358239054379526856e+00;0.000000000000000000e+00
1.274508252752551085e+00;5.630173224135420540e+00;0.000000000000000000e+00
1.103182171250114862e+00;4.705776690893091363e+00;0.000000000000000000e+00
1.110821265514627676e+00;4.876139667353883711e-01;1.000000000000000000e+00
1.427179961791299023e+00;4.166365414771491249e-01;1.000000000000000000e+00
6.344785310233647113e-02;5.420803615544242504e+00;0.000000000000000000e+00
-3.396373319650261013e-01;3.842202722633681233e+00;0.000000000000000000e+00
1.648564835558930408e+00;4.711249163689500641e+00;0.000000000000000000e+00
1.557235070740573102e+00;2.827195713754922402e+00;1.000000000000000000e+00
8.664082636488490419e-01;3.908473056392492984e-01;1.000000000000000000e+00
2.315152564980551553e-01;3.477348788789375700e+00;0.000000000000000000e+00
2.680498972460065410e+00;-7.043939956688107795e-01;1.000000000000000000e+00
7.487406696975613674e-01;2.555794339556125117e+00;1.000000000000000000e+00
2.549009298782066502e+00;7.815597209035702875e-01;1.000000000000000000e+00
1.420133311291920775e+00;4.637461654822656598e+00;0.000000000000000000e+00
1.926358496072084314e+00;4.152430119150691823e+00;0.000000000000000000e+00
6.647175464191223959e-01;4.359952669678134995e+00;0.000000000000000000e+00
1.937103476304308236e+00;2.174854559410864807e-01;1.000000000000000000e+00
2.206560759274215577e+00;5.506167176232801275e+00;0.000000000000000000e+00
1.251857857259036866e+00;2.081138821877362988e-01;1.000000000000000000e+00
1.458953482982369820e+00;8.450963636683905822e-01;1.000000000000000000e+00
1.332636475720896829e+00;5.010360495640338030e+00;0.000000000000000000e+00
3.207599086215997986e+00;1.977282251974757932e+00;1.000000000000000000e+00
9.480878502078401437e-01;4.732119197978807534e+00;0.000000000000000000e+00
-1.576719737287583634e+00;4.957405922888750816e+00;0.000000000000000000e+00
2.454313867073008026e+00;-1.874929096488713309e+00;1.000000000000000000e+00
1.329670142969293645e+00;-4.857002954571185693e-01;1.000000000000000000e+00
1.378611719724044171e+00;3.618977236508076789e+00;0.000000000000000000e+00
1.055052174043313196e+00;-6.471074368396747545e-01;1.000000000000000000e+00
-6.539282684195495410e-01;4.766569582974164554e+00;0.000000000000000000e+00
-2.765252815034311418e-01;5.081277683280299939e+00;0.000000000000000000e+00
9.077988690217755341e-01;4.598436151935028082e-01;1.000000000000000000e+00
1.150443934917925182e-01;6.213852280547423668e+00;0.000000000000000000e+00
2.695399047530469883e+00;-7.192923843728975530e-01;1.000000000000000000e+00
9.080284732218638633e-01;6.017130049097756839e+00;0.000000000000000000e+00
1.591671546786783686e+00;1.379145133711399129e+00;1.000000000000000000e+00
1.142943573919024125e+00;4.938818764340496159e+00;0.000000000000000000e+00
2.576332397885636283e+00;3.218756901248707170e-01;1.000000000000000000e+00
2.030941397033942497e+00;1.596327507322481409e-01;1.000000000000000000e+00
2.335192120476116351e+00;7.995132702949788728e-01;1.000000000000000000e+00
1.315704525041564654e+00;2.440678255344672642e+00;1.000000000000000000e+00
2.152992489147733668e+00;1.480617339691230328e+00;1.000000000000000000e+00
8.990850896109652268e-01;1.678861761647930217e+00;1.000000000000000000e+00
3.038096307705440147e-01;3.944234165907848588e+00;0.000000000000000000e+00
4.011179829683571896e+00;1.287756982625863245e+00;1.000000000000000000e+00
3.359414853410437107e+00;5.248266814438803607e+00;0.000000000000000000e+00
2.341611210325157622e+00;1.506507494413387604e+00;1.000000000000000000e+00
1.120313649707373127e+00;5.758060834411365292e+00;0.000000000000000000e+00
2.115670763089795514e+00;3.068961507094737584e+00;0.000000000000000000e+00
1.701273610179393936e+00;-4.772876334800819631e-01;1.000000000000000000e+00
3.404240001676140936e-01;4.980220622394889496e+00;0.000000000000000000e+00
1.746254552385755776e+00;-7.783401463920398555e-01;1.000000000000000000e+00
1.457951452467515230e+00;6.597419302019298382e-01;1.000000000000000000e+00
1.944726864200405414e+00;1.917836371653736549e+00;1.000000000000000000e+00
2.746806272503064417e+00;1.592412803593942883e+00;1.000000000000000000e+00
1.552860895161435995e+00;4.095488571870395056e+00;0.000000000000000000e+00
8.298320026027099505e-01;1.742026636339483847e+00;1.000000000000000000e+00
2.509049292904952821e+00;5.773146097348675454e+00;0.000000000000000000e+00
1.512406045416160083e+00;1.313713706199362452e+00;1.000000000000000000e+00
